,Y
MN-64_ES5,4.374749
Fulvestrant_CAL-62,2.385497
Camptothecin_BALL-1,-5.232356
AZD8186_SK-MM-2,4.253387
MN-64_D-392MG,5.310478
Pyridostatin_NCI-H2461,2.580399
AZ960_OVCAR-8,2.370038
ML323_Ca-Ski,4.738637
I-BET-762_GR-ST,1.387057
PRIMA-1MET_TC-YIK,3.021002
YK-4-279_LoVo,1.527847
VE-822_ES4,1.038846
AGI-6780_JVM-2,2.639351
Alpelisib_EoL-1-cell,3.068255
5-Fluorouracil_HCC-44,3.268914
Alisertib_MDA-MB-361,3.488369
Afuresertib_SW837,4.161564
Alisertib_KYSE-140,0.752101
Leflunomide_P30-OHK,4.404104
Telomerase Inhibitor IX_LN-229,1.486609
Oxaliplatin_LoVo,1.889973
Afuresertib_PL4,3.51243
Docetaxel_NCCIT,-5.828717
Nilotinib_ESO51,3.049135
PCI-34051_BALL-1,2.587951
Sorafenib_NB69,2.264355
Venetoclax_OVCA420,2.215975
Gemcitabine_NCI-H2373,-1.107316
AMG-319_NCI-H1993,5.32005
Osimertinib_NALM-6,0.670138
SCH772984_RPMI-8226,2.186628
Sepantronium bromide_GDM-1,-1.856604
ABT737_OCI-AML2,-3.052566
ABT737_C2BBe1,1.661358
Oxaliplatin_NCI-H358,4.490463
Tamoxifen_ALL-SIL,3.550526
MK-1775_MRK-nu-1,1.673123
EPZ5676_NCI-H1793,7.414612
GSK343_EW-18,2.456963
GSK1904529A_GMS-10,3.538479
WIKI4_MKN28,4.695964
LCL161_JHH-6,3.272225
Ipatasertib_Jurkat,-1.462298
WEHI-539_EW-13,0.659772
AZD5582_SK-GT-4,4.886454
AGI-6780_RKN,4.93938
ML323_JJN-3,3.332829
Afuresertib_DoTc2-4510,2.684805
PFI3_OSC-20,5.660033
Niraparib_SH-4,4.731255
GNE-317_PC-3,0.409536
AZ960_CL-34,2.703895
Savolitinib_BICR78,3.290938
5-Fluorouracil_RT4,4.323227
Dactolisib_PSN1,-0.08225
AZD5582_OPM-2,1.815517
PRT062607_NCI-H1876,3.297716
Epirubicin_C32,-0.821534
PCI-34051_SUP-M2,2.941247
Gemcitabine_TUR,-2.545608
Sapitinib_TOV-21G,2.768844
PFI3_EW-24,5.751982
YK-4-279_KURAMOCHI,5.307506
Vinblastine_DMS-53,1.146907
Obatoclax Mesylate_COR-L23,2.728262
GNE-317_OVCA420,0.311242
Osimertinib_MDST8,1.927063
AZD6738_NUGC-4,4.105925
Lapatinib_SNG-M,3.287032
Wee1 Inhibitor_ES6,2.786803
MG-132_KURAMOCHI,-1.102944
PFI3_GRANTA-519,5.778729
PCI-34051_NCI-H28,4.246246
MK-2206_RCM-1,4.655978
Pyridostatin_KYSE-70,3.264202
PLX-4720_KELLY,3.854314
AZD7762_NCI-H2342,1.779577
Foretinib_OC-314,0.614004
Navitoclax_BFTC-909,1.21102
AZ960_SU-DHL-5,-0.817795
Gefitinib_KYSE-70,4.218508
BIBR-1532_HCC38,5.394374
Sepantronium bromide_CESS,-5.504918
Dabrafenib_NEC8,3.685899
Sabutoclax_LC-1-sq,1.659103
YK-4-279_SNG-M,1.174714
Cediranib_RS4-11,2.316753
Fulvestrant_EM-2,2.803799
YK-4-279_SNU-398,1.62843
GDC0810_SCC90,6.071478
P22077_MFE-296,3.947698
Taselisib_PWR-1E,2.072202
Cyclophosphamide_U-87-MG,4.942736
PFI3_NCI-H1048,4.834264
Osimertinib_RKN,2.938505
WZ4003_MDA-MB-468,4.475125
Picolinici-acid_NCI-H2803,5.927432
Paclitaxel_EW-22,-4.35915
Uprosertib_Mewo,4.155368
LGK974_IM-9,3.21312
Nilotinib_NCI-H69,1.662756
LY2109761_HA7-RCC,6.332198
Paclitaxel_GCIY,-0.568788
Niraparib_LN-405,5.414177
Alpelisib_HDQ-P1,2.795245
Niraparib_LS-1034,5.465607
Trametinib_NCI-H720,3.45877
Irinotecan_HCC2998,3.4627
MN-64_SK-MEL-24,5.579929
Pictilisib_EW-22,0.412355
GNE-317_TE-6,-0.253956
PD0325901_A704,0.803306
IWP-2_NCI-H1993,3.176902
GSK343_SHP-77,1.859125
Niraparib_PWR-1E,3.745159
Sorafenib_RL95-2,2.016275
PRIMA-1MET_RERF-LC-KJ,6.860162
Sapitinib_U-698-M,2.856075
Dabrafenib_NCI-H3118,4.326373
PRIMA-1MET_EW-7,3.713584
EPZ5676_NCI-H2227,6.547751
Lapatinib_EW-18,3.756994
EPZ004777_VM-CUB-1,5.27617
Alisertib_HCC1569,2.500547
EPZ004777_MHH-CALL-2,4.545679
Pictilisib_GI-ME-N,1.90857
PCI-34051_HT-1080,5.037387
ML323_OV-56,5.616443
CZC24832_RD,4.8695
Oxaliplatin_CAL-39,3.180023
Vinorelbine_NCI-H720,-1.743339
Tamoxifen_NCI-H2818,4.381332
BMS-345541_C-4-I,3.216429
PCI-34051_SUP-HD1,2.52561
Gemcitabine_NCI-H1581,2.373045
Alpelisib_COR-L279,3.538514
Dasatinib_IGR-1,3.759753
AZD6738_KE-37,-1.483569
PD173074_KCL-22,3.239227
Sapitinib_CAS-1,4.289502
Nutlin-3a (-)_ALL-PO,2.782496
PLX-4720_8305C,2.917361
IWP-2_BL-41,1.060496
Crizotinib_MOLP-8,-0.004181
Gemcitabine_JHH-7,3.182255
Telomerase Inhibitor IX_Detroit562,0.560778
Dactolisib_MDA-MB-453,-3.149213
OF-1_IGROV-1,4.644948
Pyridostatin_SUP-T1,1.625438
Leflunomide_EoL-1-cell,4.410903
Camptothecin_WSU-NHL,-4.556851
Gemcitabine_OVCAR-8,-4.256669
VE821_MS-1,3.498298
AZD5582_SW48,2.436015
PD173074_KINGS-1,6.167542
AZD5582_NCI-H596,-2.977112
GSK591_VAL,2.447138
UMI-77_KARPAS-45,1.689404
AZD4547_NCI-H209,1.262138
MK-8776_GP5d,2.585013
AGI-5198_NCI-H1299,5.710575
Venetoclax_MN-60,1.504064
Navitoclax_LS-1034,1.607397
Entospletinib_NCI-H2405,6.849471
Irinotecan_OV-56,4.676011
PFI3_BFTC-909,5.370219
MK-1775_L-1236,-0.963575
EPZ5676_NAMALWA,4.156452
Wee1 Inhibitor_U-266,2.323258
EPZ5676_SUP-HD1,5.779155
Temozolomide_Mo-T,5.234582
Pictilisib_SU8686,4.542437
Ibrutinib_LCLC-103H,5.613924
OF-1_T84,4.768429
Dasatinib_SNU-182,2.117199
Navitoclax_HCC1569,-1.446424
PLX-4720_SNU-182,6.483057
Navitoclax_LC4-1,-2.921973
Alpelisib_VM-CUB-1,4.980976
Trametinib_CAL-39,-3.966093
Cisplatin_HT-1197,3.709144
WEHI-539_COR-L32,-1.368747
Daporinad_NCI-H28,-2.874294
WIKI4_Becker,4.999784
AZD6738_COLO-792,4.487373
LJI308_MDA-MB-415,4.774658
YK-4-279_HD-MY-Z,5.168696
GSK591_PL4,5.841298
GSK1904529A_HCC1937,4.817461
PD173074_KYSE-50,4.456296
PLX-4720_NCI-H1048,5.210245
Palbociclib_RERF-GC-1B,5.121886
GSK591_Calu-3,5.33648
Taselisib_A549,0.894536
Wnt-C59_HCC1419,3.983435
ABT737_MC-CAR,-1.208452
Pyridostatin_SW1990,4.686107
Cediranib_P12-ICHIKAWA,1.153843
LJI308_NCI-H1838,6.713098
Epirubicin_TCCSUP,0.101051
GDC0810_KMRC-20,5.266267
CZC24832_8-MG-BA,3.846916
PRIMA-1MET_OVMIU,7.465174
MK-2206_ATN-1,0.955415
Sepantronium bromide_PCI-30,-3.52154
Olaparib_EW-3,0.916286
Paclitaxel_LU-165,0.621733
GSK343_SK-MEL-5,2.983287
OTX015_OCI-M1,-1.010461
Bortezomib_ALL-PO,-5.045939
Sapitinib_CAL-120,7.096319
Vinblastine_MOG-G-CCM,-2.697654
WZ4003_SK-UT-1,4.188014
GNE-317_NCI-H2795,-0.862392
Ibrutinib_NCI-H1299,5.75903
Venetoclax_MC-CAR,0.29715
Cediranib_MDA-MB-453,2.605511
GSK2606414_NCI-H1563,5.856515
LY2109761_NB10,4.222773
Alpelisib_NB13,2.866519
Linsitinib_KMOE-2,2.609223
ABT737_RKN,3.944734
Vinblastine_COLO-679,-1.488036
IWP-2_RERF-LC-Sq1,3.625572
EPZ5676_CHP-212,4.295549
WEHI-539_HCC70,4.006576
AZD7762_COLO-680N,2.46965
Dactolisib_J82,2.864558
VE821_ES4,3.316901
ML323_NH-12,5.904668
Sabutoclax_MFM-223,-1.442646
SB505124_LS-1034,1.356203
VE821_L-363,2.776209
GSK343_TK,2.3406
Nutlin-3a (-)_OVTOKO,2.906277
I-BET-762_MDA-MB-330,3.701988
KRAS (G12C) Inhibitor-12_NCI-H1435,5.797244
SCH772984_KGN,3.41807
SCH772984_IST-MEL1,1.705808
Cediranib_SCC90,3.091446
5-Fluorouracil_NCI-H716,6.01594
OTX015_SK-OV-3,3.07859
BIBR-1532_HCC-15,5.644864
SCH772984_MFE-280,3.766363
Linsitinib_EoL-1-cell,1.898743
Sorafenib_NCI-H524,1.860726
PD173074_SW620,5.469816
GSK343_MKN1,3.652996
Epirubicin_JHH-4,0.162146
Temozolomide_OSC-20,5.574068
Crizotinib_Calu-6,3.220526
Lapatinib_MDA-MB-330,1.222295
AZD4547_EGI-1,2.907873
Cisplatin_L-540,0.693147
Dabrafenib_MOLT-13,4.514132
LJI308_DB,4.927867
Dinaciclib_RL95-2,-3.174628
GSK2578215A_EW-3,4.308741
Telomerase Inhibitor IX_HCC70,1.458059
Entinostat_ES5,1.185395
AZD3759_PC-14,-2.255866
WEHI-539_U-87-MG,3.392498
AZD3759_HOS,1.92485
EPZ5676_SNU-407,5.905139
ABT737_EW-24,0.133775
Venetoclax_HCC1954,1.918907
5-Fluorouracil_WIL2-NS,2.747068
Picolinici-acid_NOMO-1,4.674772
EPZ004777_HT-3,6.017783
Pevonedistat_LB996-RCC,-0.653312
Dabrafenib_EFO-21,7.750434
AGI-5198_NCI-H716,5.883513
Temozolomide_AMO-1,4.202144
Erlotinib_KARPAS-299,2.891176
Gemcitabine_NCI-H1694,-2.533612
EPZ5676_Calu-6,5.781274
ABT737_TGBC24TKB,0.444343
AZ960_C32,2.481681
LY2109761_DB,4.980311
Tamoxifen_P30-OHK,3.079786
AZD6738_NCI-H1568,2.525031
I-BET-762_EKVX,5.754063
Sapitinib_SKM-1,3.789438
Trametinib_KYSE-140,0.397515
GSK2606414_JSC-1,3.415831
Dasatinib_EW-16,1.737044
Temozolomide_TE-1,6.879437
Pyridostatin_PC-14,3.636986
I-BRD9_JHH-2,4.827318
Crizotinib_ES7,2.971139
Vorinostat_KGN,1.378592
LJI308_EB-3,5.160754
AZD3759_HSC-4,1.431508
Olaparib_NCI-H82,3.627697
Sepantronium bromide_PA-TU-8988T,-5.426032
Leflunomide_SNU-175,5.060953
Afuresertib_SK-MES-1,5.567001
AZD8186_SAS,2.251564
ML323_DU-4475,3.453306
Pevonedistat_VMRC-LCD,2.829666
Cisplatin_Hs-445,-0.067352
Paclitaxel_IGR-1,-3.907529
I-BET-762_JURL-MK1,1.936696
Wee1 Inhibitor_OVCAR-8,0.774324
YK-4-279_IHH-4,2.112288
Ruxolitinib_NCI-H1581,3.854092
Uprosertib_NCI-H441,5.538004
AGI-5198_5637,4.544496
GSK2578215A_ME-180,5.744542
Gefitinib_NAMALWA,2.845512
CZC24832_CML-T1,3.182989
Picolinici-acid_COLO-680N,6.784686
ML323_MDA-MB-436,4.985576
IWP-2_EW-18,0.793903
Obatoclax Mesylate_RPMI-7951,0.880597
MIRA-1_NCI-H211,3.729816
Lapatinib_TC-YIK,2.409764
Temozolomide_SUP-HD1,6.233644
AZD6738_IM-95,3.171614
WEHI-539_NEC8,3.185872
Leflunomide_HC-1,3.649374
Foretinib_BT-483,7.862566
EPZ004777_NCI-H2452,5.317626
I-BET-762_EW-13,5.551984
MK-2206_BT-549,2.02158
GSK2606414_HCC-78,2.528966
PLX-4720_P31-FUJ,3.825389
WIKI4_ETK-1,3.439935
Oxaliplatin_WSU-DLCL2,2.085613
VE-822_ES5,2.431818
BIBR-1532_MDA-MB-231,5.13384
MN-64_NCI-H1963,2.979649
Docetaxel_Calu-6,-5.318745
Cytarabine_PWR-1E,1.603271
Linsitinib_SU8686,7.078272
ML323_CL-34,5.47047
Ruxolitinib_H-EMC-SS,6.519943
OF-1_BFTC-905,3.546882
Crizotinib_SW780,4.30884
AMG-319_KP-3,5.829389
Epirubicin_KALS-1,-0.701884
Afuresertib_LB996-RCC,1.607684
VX-11e_LXF-289,2.009647
MG-132_NCI-H2029,-0.952826
Temozolomide_JHU-022,6.237618
Alpelisib_KYSE-140,2.831398
Sepantronium bromide_GRANTA-519,-5.411065
AGI-6780_NCI-H1944,3.991162
EPZ5676_NB13,5.064232
AZD4547_SU-DHL-6,1.513393
PFI3_SUP-HD1,4.740676
YK-4-279_WM35,2.143884
5-Fluorouracil_697,2.436119
Crizotinib_KURAMOCHI,5.329448
PD173074_KMRC-1,2.889625
LJI308_LU-99A,6.418081
OTX015_PL18,0.306676
AGI-6780_EW-3,4.939496
Trametinib_A3-KAW,-0.35214
LCL161_BPH-1,5.377479
Oxaliplatin_KM12,3.164608
OTX015_SW948,3.716194
PRT062607_WSU-NHL,0.733982
AZD8186_LU-135,4.304073
AGI-5198_CHSA8926,3.962632
OF-1_DG-75,2.36523
Erlotinib_SU-DHL-6,2.166379
LGK974_A427,2.566924
Temozolomide_HT55,7.081567
AGI-5198_KINGS-1,5.599081
BMS-345541_LN-18,2.996715
EPZ004777_HH,5.597252
Fulvestrant_NAMALWA,2.57389
GSK2578215A_HuO-3N1,6.007065
Cisplatin_NALM-6,0.365111
WIKI4_LS-1034,4.106584
UMI-77_HDLM-2,2.205608
5-Fluorouracil_KYSE-270,3.313014
CZC24832_NCI-N87,6.41252
WIKI4_NCI-H522,4.61029
WEHI-539_MDA-MB-453,5.290484
Taselisib_SK-LMS-1,1.957941
Epirubicin_UMC-11,-0.415162
I-BRD9_GDM-1,2.386895
MK-1775_COLO-668,1.318958
Sabutoclax_RH-41,-2.126834
AZD4547_OACp4C,2.184191
Leflunomide_SUP-HD1,4.535451
GSK591_NCI-H28,6.04736
AZD4547_SUIT-2,3.960394
Trametinib_MFE-296,3.311882
Doramapimod_MDA-MB-361,3.907977
Alisertib_A3-KAW,-0.485
VX-11e_769-P,2.824295
AMG-319_KARPAS-45,3.489976
PD173074_SNU-61,5.499645
UMI-77_IHH-4,2.648807
GSK1904529A_SK-PN-DW,3.105997
VX-11e_NCI-H716,1.523007
AZ960_B-CPAP,1.975445
GNE-317_Saos-2,4.082275
GSK343_SCC-3,2.046158
Olaparib_SU-DHL-10,3.140992
SCH772984_SISO,5.25753
Gefitinib_MDA-MB-415,2.599597
AZD3759_CAL-33,1.139603
MK-1775_MOLP-8,-0.559025
AZD6482_MDA-MB-436,2.682441
Temozolomide_IMR-5,5.105739
GSK1904529A_CAL-33,4.057941
PD0325901_IST-MES1,1.255056
YK-4-279_SCC-4,2.730901
Osimertinib_BE-13,0.819226
Gefitinib_LCLC-97TM1,3.778454
PD0325901_NCI-H2347,1.912682
WZ4003_NCI-H1944,4.76591
GNE-317_SJRH30,-0.387586
AZD4547_SLVL,2.647771
Camptothecin_NCI-H211,-3.197862
Dabrafenib_HPAC,5.659062
Pictilisib_ES6,0.886824
Wee1 Inhibitor_LoVo,0.800784
Gemcitabine_NCI-H2731,2.13589
Nilotinib_ALL-SIL,-6.001813
PD173074_SU-DHL-6,2.34018
AGI-6780_OV-90,3.995988
Obatoclax Mesylate_HCC1428,1.804935
OF-1_HSC-3,4.475457
VX-11e_SCC-4,3.122998
P22077_A2058,2.094811
NVP-ADW742_T84,2.304475
Epirubicin_SNU-175,-2.361639
Pictilisib_LB996-RCC,0.571933
GDC0810_NCI-H2347,7.285523
Oxaliplatin_COLO-684,3.805405
Cediranib_BICR22,2.030624
Wnt-C59_CAL-39,3.846399
Afatinib_NCI-H2085,2.275246
GSK1904529A_HT55,4.684601
Ibrutinib_EW-22,4.87114
Sabutoclax_NCI-H1694,-1.758505
Palbociclib_NCI-H2369,5.124751
Pyridostatin_CAL-27,2.733039
Afuresertib_JHU-022,1.493961
MN-64_NCI-H82,2.81064
Pictilisib_NCI-H1355,1.738953
EPZ004777_JHH-7,6.384255
Alisertib_LS-180,2.496828
BMS-345541_MSTO-211H,3.327667
Uprosertib_NCI-H322M,3.105475
AZD5582_BxPC-3,-0.236452
PRIMA-1MET_NCI-H2170,5.754874
Nilotinib_LAMA-84,-5.761322
IWP-2_SJRH30,2.661519
MK-1775_BL-41,-1.237756
UMI-77_Jurkat,2.417005
MN-64_EW-7,4.036128
AMG-319_ML-2,3.668876
Navitoclax_Mewo,2.730915
Oxaliplatin_OVTOKO,3.584276
Ibrutinib_KARPAS-231,3.784433
Entinostat_NH-12,0.505976
EPZ004777_KYSE-70,4.771393
Oxaliplatin_KATOIII,4.404094
GSK1904529A_MFH-ino,4.880735
I-BET-762_RH-1,3.704269
BMS-345541_MFM-223,4.540836
LJI308_SiHa,5.985292
Uprosertib_RT-112,2.392421
VE-822_SK-PN-DW,0.155222
Linsitinib_SK-GT-2,4.979251
Docetaxel_SK-PN-DW,-5.576207
GNE-317_RPMI-7951,-0.306567
Pevonedistat_M059J,1.681114
Tamoxifen_PANC-02-03,3.589376
PFI3_ONS-76,4.98487
YK-4-279_MKN1,3.39104
MG-132_SW780,-1.425508
Dasatinib_SK-MM-2,2.777448
PD173074_KATOIII,-0.20987
Camptothecin_DOHH-2,-5.780752
Niraparib_NCI-H1581,4.758974
Dactolisib_UACC-62,-2.050207
Sepantronium bromide_A101D,-6.081911
Entospletinib_BALL-1,2.620842
ABT737_MOG-G-UVW,3.155142
Camptothecin_TE-5,-2.931252
GSK2578215A_HCC1143,5.072141
Dactolisib_769-P,-3.373533
Gefitinib_NB7,3.695195
Erlotinib_IGR-37,2.604076
Doramapimod_EFM-192A,5.363192
Leflunomide_G-MEL,5.247014
GSK1904529A_RERF-GC-1B,4.36731
Navitoclax_H9,-0.919865
MN-64_OCI-AML2,3.658782
NVP-ADW742_OCI-AML3,1.342245
GSK2578215A_SK-N-DZ,3.772838
Erlotinib_IM-95,2.620927
Ibrutinib_KP-3,6.419593
Dactolisib_MOLT-4,-0.91355
KRAS (G12C) Inhibitor-12_KARPAS-620,4.087064
IWP-2_SK-MEL-5,3.608923
Sepantronium bromide_IA-LM,-6.265342
Pyridostatin_KOPN-8,2.114153
OTX015_HL-60,-0.569876
Ruxolitinib_C2BBe1,6.148426
Gefitinib_CAL-120,5.705252
LY2109761_SK-GT-2,5.262542
MK-8776_P32-ISH,-0.137067
GSK2578215A_HT-29,5.652014
AZD4547_BT-474,2.778521
Vinorelbine_SNU-81,-2.653951
LY2109761_NCI-H524,4.173371
Venetoclax_CAL-39,1.996631
KRAS (G12C) Inhibitor-12_TC-71,2.814175
Obatoclax Mesylate_COLO-679,1.964654
VX-11e_EC-GI-10,1.592217
Venetoclax_ECC10,-0.986968
Erlotinib_HT-144,2.288117
Entospletinib_GDM-1,0.450425
Vinorelbine_SW837,-2.02792
Entinostat_NB7,3.494115
Osimertinib_RH-1,0.876755
5-Fluorouracil_AM-38,4.791742
MK-8776_EFM-192A,5.252574
GSK1904529A_KM12,5.118755
Epirubicin_DOK,-0.883264
PRIMA-1MET_KALS-1,3.405089
Savolitinib_BT-474,3.334174
Dinaciclib_CAL-51,-3.638279
Entospletinib_NCI-H2369,4.522262
OF-1_JHH-6,3.967021
Nutlin-3a (-)_KP-1N,5.46168
ML323_CAS-1,7.015565
ML323_Mo-T,4.206618
PCI-34051_CPC-N,3.687205
AZD8186_SK-N-FI,3.696312
Gemcitabine_C-33-A,-3.695821
LJI308_NCI-H82,3.393152
YK-4-279_TGW,0.909575
AZD3759_SiHa,3.218744
Irinotecan_OVISE,6.134072
GNE-317_Detroit562,-0.793508
EPZ004777_NCI-H1688,4.336047
Irinotecan_CAS-1,4.331359
Cisplatin_FLO-1,3.096493
VE821_OVCAR-3,4.559805
GSK269962A_HCC1187,3.997358
LJI308_NCI-H720,5.293079
AGI-6780_MSTO-211H,5.61244
VE821_A172,4.775742
I-BRD9_OAW-42,6.005459
Uprosertib_A101D,2.323587
Cediranib_EoL-1-cell,-4.510263
Dinaciclib_PSN1,-2.155013
Savolitinib_COR-L32,2.916314
Nilotinib_AsPC-1,4.101718
CZC24832_NCI-H322M,4.972354
VE-822_OCI-AML2,1.122247
Cediranib_OCI-AML2,1.745132
LGK974_SK-MEL-2,5.163792
Wee1 Inhibitor_HH,2.50164
MK-1775_RL95-2,-0.024188
Entinostat_DG-75,1.679341
Cyclophosphamide_HCT-116,4.775455
Wee1 Inhibitor_FU-OV-1,3.629312
GSK1904529A_MKN45,5.258542
MK-8776_Mewo,3.611178
VX-11e_LN-405,5.696694
Telomerase Inhibitor IX_CGTH-W-1,0.49675
GSK2578215A_HCC1419,4.899057
LCL161_HCC1428,6.825912
AZD3759_NCI-H841,2.728654
GSK591_HCC2157,4.850026
Vorinostat_IHH-4,0.772943
LGK974_SK-LU-1,5.103187
Afatinib_CP66-MEL,4.206978
MIRA-1_NB7,5.3816
PD173074_PWR-1E,3.480746
Lapatinib_BPH-1,0.596231
Palbociclib_CAL-85-1,3.525947
VX-11e_EW-24,5.779468
Crizotinib_KARPAS-620,1.557794
CZC24832_42-MG-BA,4.794652
GNE-317_HC-1,-0.310029
NVP-ADW742_COLO-824,1.026253
PD0325901_SH-4,-4.167648
Linsitinib_SBC-3,3.097407
Entospletinib_TE-12,3.319894
AZD3759_KARPAS-231,1.266556
Navitoclax_NCI-H2085,1.476386
Sepantronium bromide_BE2-M17,-3.546299
AZD7762_NCI-H226,2.579398
Tamoxifen_COLO-684,2.720931
I-BET-762_SK-MM-2,2.748617
I-BRD9_SK-CO-1,4.108733
Vorinostat_RKO,2.066443
MIRA-1_NTERA-2-cl-D1,5.536297
I-BRD9_CAL-78,4.167627
Epirubicin_MDA-MB-453,-0.423054
Irinotecan_BC-1,0.763202
YK-4-279_NCI-H82,1.598899
Niraparib_HPAF-II,6.071448
Niraparib_T84,5.638636
AZD7762_VMRC-LCD,0.175246
Niraparib_TGBC24TKB,5.833478
Nilotinib_MOLP-8,2.507536
Pyridostatin_L-363,2.466595
ABT737_HT-29,2.593014
Oxaliplatin_TE-9,5.081877
Uprosertib_HuP-T3,4.228993
Obatoclax Mesylate_Hs-746T,0.117296
MK-2206_MKN7,4.1499
LGK974_NCI-H441,7.145964
GSK2578215A_U-118-MG,6.057653
PD173074_GRANTA-519,4.545941
Pictilisib_HGC-27,-1.406223
Savolitinib_MDA-MB-231,2.591016
NVP-ADW742_RH-41,-0.963082
I-BET-762_VMRC-LCD,5.834382
Gefitinib_COLO-678,3.823699
Paclitaxel_KGN,-4.158293
VX-11e_MDA-MB-468,2.633473
AGI-6780_WIL2-NS,2.919793
Pictilisib_GB-1,1.666008
Cyclophosphamide_C3A,6.697799
Sabutoclax_NCI-H1993,-0.274079
Epirubicin_Jurkat,-2.653175
AZ960_PA-1,0.081753
AZD4547_PSN1,3.812641
Pevonedistat_Hs-445,-1.19723
Afatinib_HCC2157,0.721975
Wnt-C59_OVK-18,4.051258
Wnt-C59_NCI-H716,5.465822
Uprosertib_MDA-MB-436,4.022946
NVP-ADW742_GA-10,1.431888
GSK2606414_LB996-RCC,2.832193
LJI308_ONS-76,5.621077
Nutlin-3a (-)_SK-N-AS,5.56748
Alisertib_OCI-M1,-2.831565
MIRA-1_SK-MEL-1,5.933524
Afuresertib_HCC1187,3.018399
Temozolomide_NUGC-3,6.225778
PCI-34051_NCI-H1944,5.008573
LY2109761_LS-1034,5.469364
SCH772984_KYSE-520,2.587915
MG-132_SK-PN-DW,-1.075483
EPZ004777_EFM-192A,5.837649
Docetaxel_KELLY,-6.155482
Sapitinib_GRANTA-519,5.991933
PCI-34051_JHH-2,5.206934
Pyridostatin_Hs-746T,2.860625
Gefitinib_8505C,4.630968
VX-11e_NCI-H1092,5.200445
Sabutoclax_HCC-78,-0.210389
5-Fluorouracil_ZR-75-30,7.142114
IWP-2_RPMI-7951,2.392251
MN-64_BALL-1,4.105841
AGI-5198_A172,3.97204
P22077_SW1710,5.403886
Telomerase Inhibitor IX_EBC-1,0.430111
CZC24832_KYSE-510,4.741295
Taselisib_G-402,1.992449
Picolinici-acid_SUP-M2,3.766922
VX-11e_HSC-39,1.329955
PRT062607_HCC-44,2.588274
VE821_RPMI-7951,2.501408
Uprosertib_NCCIT,2.903971
Afatinib_TE-12,-0.193324
Dasatinib_CAL-148,2.543819
Sepantronium bromide_U251,-6.158208
MIRA-1_NCI-H196,6.468745
Wee1 Inhibitor_BFTC-905,0.862745
MK-8776_NCI-H513,4.463074
Entospletinib_COLO-679,4.844539
GSK1904529A_ML-2,1.899339
Leflunomide_MDA-MB-468,3.377703
Leflunomide_LOUCY,4.202929
Cytarabine_MEG-01,-0.244593
Ibrutinib_MKN45,5.929824
Uprosertib_SNU-1,2.878714
MK-2206_T47D,2.163639
AZD7762_LNCaP-Clone-FGC,0.639592
Dabrafenib_SCC-9,5.639543
Olaparib_LB771-HNC,5.908938
Pevonedistat_COLO-792,1.575007
Obatoclax Mesylate_HSC-3,-0.986242
MK-2206_NCI-H196,5.358565
WZ4003_GDM-1,2.198098
Wee1 Inhibitor_KS-1,5.582169
Niraparib_EC-GI-10,3.224285
GSK1904529A_CAL-72,3.879092
MN-64_TGW,4.776535
GNE-317_SH-4,0.338261
AMG-319_YH-13,3.602595
Vinblastine_Saos-2,-2.69026
Crizotinib_SU8686,6.469134
I-BET-762_COLO-792,2.555082
Ipatasertib_IM-95,1.952463
Sepantronium bromide_BICR10,-2.742866
VX-11e_EM-2,1.812077
Docetaxel_KYSE-410,-3.753876
Dactolisib_TK10,-0.159341
Ruxolitinib_TT2609-C02,6.024402
Tamoxifen_KARPAS-422,2.802755
MIRA-1_LS-123,6.728019
Temozolomide_CAL-33,4.595902
Afatinib_KG-1,1.903706
AZ960_DG-75,0.994859
Temozolomide_SK-N-FI,6.43538
LY2109761_Hey,4.548576
Camptothecin_OCUB-M,-1.967764
GSK2578215A_NCI-H1568,6.213034
WIKI4_MEL-JUSO,5.17971
Ipatasertib_SK-MG-1,2.715644
Afatinib_LOU-NH91,0.438824
ABT737_OVCAR-8,3.514769
Temozolomide_NCI-H1755,6.736164
Venetoclax_COLO-829,2.291254
LJI308_NCI-H2085,6.00506
WZ4003_LOU-NH91,3.514438
Cediranib_HuP-T3,3.022277
Irinotecan_NCI-H2141,3.529069
OF-1_Ramos-2G6-4C10,2.93835
Ipatasertib_EB-3,3.270079
CZC24832_LB996-RCC,4.833734
Savolitinib_Daudi,1.268849
Crizotinib_KARPAS-231,2.419057
AZD8186_ME-1,4.848565
Pyridostatin_WM-115,3.474221
OTX015_RD,1.228953
EPZ004777_OVMIU,5.957208
Ipatasertib_KMRC-20,5.092365
Sapitinib_ALL-PO,3.12253
ML323_IHH-4,3.851668
MK-1775_RH-1,-1.592669
OTX015_SU-DHL-8,2.170717
Obatoclax Mesylate_DOV13,1.274358
Camptothecin_RPMI-7951,-3.926533
PD173074_SK-N-FI,3.627918
Olaparib_P32-ISH,2.65717
MIRA-1_NCI-H1993,5.66412
PD0325901_A498,1.838155
Lapatinib_DK-MG,3.25608
SCH772984_WSU-DLCL2,3.442544
5-Fluorouracil_KLE,7.080375
Sapitinib_BT-20,2.308834
Foretinib_KG-1,-0.21023
Docetaxel_NB69,-5.696983
Sepantronium bromide_CPC-N,-6.002103
AZD7762_RL95-2,0.44214
UMI-77_SBC-3,2.460524
WEHI-539_HSC-2,3.484463
MK-2206_NCI-H345,3.858138
P22077_A172,2.807115
Palbociclib_LCLC-103H,4.203187
Lapatinib_P12-ICHIKAWA,1.514566
