,Drug_ID,Cell Line_ID,Y
44170,Alpelisib,H3255,4.507079
44171,Alpelisib,OCI-AML3,2.049463
44172,Alpelisib,ASH-3,3.820496
44173,Alpelisib,BICR10,2.472207
44174,Alpelisib,CAL-29,0.709364
44175,Alpelisib,CAL-78,3.199198
44176,Alpelisib,CL-11,4.646962
44177,Alpelisib,CL-34,5.408584
44178,Alpelisib,CS1,3.39622
44179,Alpelisib,DAN-G,1.937727
44180,Alpelisib,EFM-192A,2.249805
44181,Alpelisib,FU97,1.087181
44182,Alpelisib,G-292-Clone-A141B1,2.177546
44183,Alpelisib,NCI-H2369,4.639516
44184,Alpelisib,NCI-H2373,3.934089
44185,Alpelisib,NCI-H2461,4.110155
44186,Alpelisib,NCI-H2722,7.141068
44187,Alpelisib,NCI-H2795,2.017406
44188,Alpelisib,NCI-H2818,4.719667
44189,Alpelisib,HCC1428,7.923469
44190,Alpelisib,HCC-78,2.731965
44191,Alpelisib,HDQ-P1,2.795245
44192,Alpelisib,ALL-SIL,3.146338
44193,Alpelisib,AMO-1,1.377309
44194,Alpelisib,DND-41,3.716207
44195,Alpelisib,EJM,2.885891
44196,Alpelisib,Farage,2.859996
44197,Alpelisib,HeLa,4.161109
44198,Alpelisib,HPAC,6.072971
44199,Alpelisib,Hs-766T,5.327537
44200,Alpelisib,huH-1,3.664092
44201,Alpelisib,JHH-1,4.061928
44202,Alpelisib,JIMT-1,3.06905
44203,Alpelisib,KMRC-1,5.084169
44204,Alpelisib,KMRC-20,4.657058
44205,Alpelisib,KP-1N,5.295881
44206,Alpelisib,KP-2,4.775388
44207,Alpelisib,KP-3,5.644029
44208,Alpelisib,KYSE-50,4.372928
44209,Alpelisib,LC-1-sq,3.210285
44210,Alpelisib,LOU-NH91,2.920936
44211,Alpelisib,NCI-H1435,4.120723
44212,Alpelisib,NCI-H1568,5.42951
44213,Alpelisib,NCI-H1688,3.103296
44214,Alpelisib,NCI-H1781,4.66999
44215,Alpelisib,NCI-H2135,8.236707
44216,Alpelisib,NUGC-4,4.729376
44217,Alpelisib,OCUM-1,3.41738
44218,Alpelisib,OE21,3.824196
44219,Alpelisib,OVTOKO,3.679685
44220,Alpelisib,PANC-02-03,3.177275
44221,Alpelisib,PANC-04-03,5.833529
44222,Alpelisib,PA-TU-8902,3.412711
44223,Alpelisib,PCI-30,3.990089
44224,Alpelisib,PCI-4B,2.641426
44225,Alpelisib,PL4,3.373599
44226,Alpelisib,QGP-1,6.320235
44227,Alpelisib,RERF-LC-KJ,3.278461
44228,Alpelisib,RERF-LC-Sq1,1.603956
44229,Alpelisib,RKN,5.338608
44230,Alpelisib,SAT,2.232955
44231,Alpelisib,SCC90,5.242135
44232,Alpelisib,SKN-3,4.95337
44233,Alpelisib,SW1271,4.803504
44234,Alpelisib,T-T,1.689451
44235,Alpelisib,TOV-112D,4.229332
44236,Alpelisib,VCaP,3.329248
44237,Alpelisib,WM1552C,2.942139
44238,Alpelisib,WM35,3.850558
44239,Alpelisib,WM793B,4.327835
44240,Alpelisib,GA-10,1.590162
44241,Alpelisib,GRANTA-519,5.721869
44242,Alpelisib,HCC1500,4.973293
44243,Alpelisib,CHSA8926,3.210455
44244,Alpelisib,COR-L32,1.835167
44245,Alpelisib,Hs-445,3.381999
44246,Alpelisib,HSC-39,0.632655
44247,Alpelisib,JJN-3,3.854652
44248,Alpelisib,JSC-1,3.904329
44249,Alpelisib,JURL-MK1,3.311281
44250,Alpelisib,KARPAS-1106P,2.028098
44251,Alpelisib,KARPAS-231,3.349735
44252,Alpelisib,KARPAS-620,1.416333
44253,Alpelisib,KCL-22,3.107054
44254,Alpelisib,KOPN-8,2.593143
44255,Alpelisib,L-1236,2.56561
44256,Alpelisib,MDA-MB-330,0.097929
44257,Alpelisib,ME-1,4.665255
44258,Alpelisib,MOLM-13,2.151003
44259,Alpelisib,MOLP-8,0.797809
44260,Alpelisib,NCI-H1341,4.649813
44261,Alpelisib,NCI-H1876,2.445148
44262,Alpelisib,NCI-H2066,2.881804
44263,Alpelisib,OCI-AML5,2.486362
44264,Alpelisib,OCI-M1,3.586651
44265,Alpelisib,P32-ISH,2.042789
44266,Alpelisib,PWR-1E,4.226263
44267,Alpelisib,RC-K8,4.196675
44268,Alpelisib,SLVL,2.044626
44269,Alpelisib,SU-DHL-10,2.865571
44270,Alpelisib,SU-DHL-5,1.860332
44271,Alpelisib,SU-DHL-6,0.265496
44272,Alpelisib,SU-DHL-8,3.27133
44273,Alpelisib,SUP-HD1,3.790789
44274,Alpelisib,SUP-M2,3.324777
44275,Alpelisib,TK,3.364795
44276,Alpelisib,VAL,3.386042
44277,Alpelisib,WIL2-NS,3.571289
44278,Alpelisib,WSU-DLCL2,2.776785
44279,Alpelisib,DOV13,2.950399
44280,Alpelisib,Hey,5.231338
44281,Alpelisib,OV-56,6.326376
44282,Alpelisib,OVCA420,2.152388
44283,Alpelisib,OVK-18,4.762734
44284,Alpelisib,PEO1,3.837638
44285,Alpelisib,FLO-1,3.696001
44286,Alpelisib,OACp4C,0.96049
44287,Alpelisib,OACM5-1,3.186074
44288,Alpelisib,SK-GT-2,2.447958
44289,Alpelisib,SK-GT-4,2.545571
44290,Alpelisib,ESO26,3.422567
44291,Alpelisib,ESO51,5.779001
44292,Alpelisib,KYAE-1,2.857139
44293,Alpelisib,EMC-BAC-2,2.095316
44294,Alpelisib,TE-4,3.012679
44295,Alpelisib,NCC010,4.886125
44296,Alpelisib,RCC-JW,3.839418
44297,Alpelisib,MM1S,0.22835
44298,Alpelisib,SNU-1040,5.062294
44299,Alpelisib,SNU-175,3.300677
44300,Alpelisib,SNU-407,2.746596
44301,Alpelisib,SNU-61,4.990659
44302,Alpelisib,SNU-81,4.347568
44303,Alpelisib,SNU-C5,3.198049
44304,Alpelisib,HCC1599,1.471257
44305,Alpelisib,HCC2218,3.272338
44306,Alpelisib,UACC-893,0.383852
44307,Taselisib,MC-CAR,3.551974
44308,Taselisib,PFSK-1,0.675319
44309,Taselisib,A673,1.594148
44310,Taselisib,ES5,-0.571045
44311,Taselisib,ES7,1.753802
44312,Taselisib,EW-11,-0.385108
44313,Taselisib,SK-ES-1,0.40858
44314,Taselisib,COLO-829,4.693593
44315,Taselisib,5637,1.822476
44316,Taselisib,RT4,2.720371
44317,Taselisib,SW780,4.908341
44318,Taselisib,TCCSUP,3.864063
44319,Taselisib,C-33-A,2.345041
44320,Taselisib,C-4-I,2.509599
44321,Taselisib,ME-180,-0.587947
44322,Taselisib,42-MG-BA,0.896352
44323,Taselisib,8-MG-BA,1.25011
44324,Taselisib,A172,2.366075
44325,Taselisib,GB-1,2.730342
44326,Taselisib,T98G,1.515617
44327,Taselisib,U-118-MG,3.144479
44328,Taselisib,U-87-MG,1.889007
44329,Taselisib,NCI-H720,-0.00274
44330,Taselisib,Calu-3,1.720375
44331,Taselisib,COR-L23,1.289231
44332,Taselisib,LK-2,3.76702
44333,Taselisib,NCI-H1623,-0.187163
44334,Taselisib,NCI-H1650,3.233594
44335,Taselisib,NCI-H1693,5.744185
44336,Taselisib,NCI-H2085,2.307281
44337,Taselisib,NCI-H2170,1.28534
44338,Taselisib,NCI-H2228,1.674893
44339,Taselisib,NCI-H2405,8.409022
44340,Taselisib,NCI-H661,4.777153
44341,Taselisib,COR-L311,0.932826
44342,Taselisib,DMS-114,2.545917
44343,Taselisib,DMS-273,1.937551
44344,Taselisib,NCI-H1048,0.468551
44345,Taselisib,NCI-H1092,4.323391
44346,Taselisib,NCI-H1417,1.621564
44347,Taselisib,NCI-H1694,4.77501
44348,Taselisib,NCI-H1963,3.847842
44349,Taselisib,NCI-H2029,3.293286
44350,Taselisib,NCI-H209,3.382043
44351,Taselisib,NCI-H2141,4.210934
44352,Taselisib,NCI-H2227,4.464606
44353,Taselisib,NCI-H345,3.433142
44354,Taselisib,NCI-H446,1.49012
44355,Taselisib,NCI-H526,3.641068
44356,Taselisib,NCI-H82,2.751719
44357,Taselisib,NCI-H2052,3.106065
44358,Taselisib,SK-N-DZ,2.790707
44359,Taselisib,VA-ES-BJ,2.693808
44360,Taselisib,VMRC-LCD,5.391852
44361,Taselisib,LU-139,4.485417
44362,Taselisib,SBC-5,1.795465
44363,Taselisib,LU-135,2.401893
44364,Taselisib,NCI-H2122,-0.155288
44365,Taselisib,NCI-H650,3.430896
44366,Taselisib,NCI-H929,-3.763798
44367,Taselisib,SK-N-AS,3.530222
44368,Taselisib,NCI-H1299,2.496882
44369,Taselisib,NCI-H2087,3.519142
44370,Taselisib,SW756,7.113755
44371,Taselisib,NCI-H727,2.247187
44372,Taselisib,Calu-6,5.100219
44373,Taselisib,LU-65,0.834253
44374,Taselisib,NCI-H1355,2.364965
44375,Taselisib,NCI-H1792,1.627364
44376,Taselisib,HPAF-II,3.119429
44377,Taselisib,MIA-PaCa-2,2.672227
44378,Taselisib,SHP-77,3.733744
44379,Taselisib,SW1573,3.407132
44380,Taselisib,SW900,2.202203
44381,Taselisib,TE-5,0.957707
44382,Taselisib,HCC1954,-1.226492
44383,Taselisib,HCC1143,1.780827
44384,Taselisib,HCC1187,3.789848
44385,Taselisib,HCC1937,2.105948
44386,Taselisib,HCC2157,0.027952
44387,Taselisib,HCC38,3.629126
44388,Taselisib,BB49-HNC,-1.648221
44389,Taselisib,Ca9-22,-0.050771
44390,Taselisib,CADO-ES1,4.68591
44391,Taselisib,CAL-33,-1.990268
44392,Taselisib,CP66-MEL,2.755677
44393,Taselisib,CPC-N,1.716335
44394,Taselisib,CTV-1,1.95184
44395,Taselisib,DMS-79,2.401819
44396,Taselisib,DSH1,1.768335
44397,Taselisib,EBC-1,2.491105
44398,Taselisib,EC-GI-10,-0.310882
44399,Taselisib,EPLC-272H,-0.790741
44400,Taselisib,HA7-RCC,2.776238
44401,Taselisib,HSC-2,-1.946931
44402,Taselisib,IM-9,2.294416
44403,Taselisib,IST-SL2,0.369062
44404,Taselisib,J82,4.308957
44405,Taselisib,KNS-62,2.950248
44406,Taselisib,KP-4,3.18438
44407,Taselisib,KYSE-140,2.108879
44408,Taselisib,KYSE-410,0.981156
44409,Taselisib,KYSE-520,1.587823
44410,Taselisib,KYSE-70,2.601717
44411,Taselisib,LB771-HNC,1.076562
44412,Taselisib,LB831-BLC,1.814928
44413,Taselisib,LB996-RCC,1.209557
44414,Taselisib,LCLC-103H,1.63673
44415,Taselisib,LU-165,3.180629
44416,Taselisib,LXF-289,1.904596
44417,Taselisib,MS-1,1.603917
44418,Taselisib,NCI-H1563,2.081245
44419,Taselisib,PC-14,2.207055
44420,Taselisib,SBC-3,1.973434
44421,Taselisib,SK-MM-2,2.058826
44422,Taselisib,TE-15,0.633246
44423,Taselisib,U-266,4.53284
44424,Taselisib,BE2-M17,1.801241
44425,Taselisib,KELLY,2.92446
44426,Taselisib,SIMA,1.853809
44427,Taselisib,TE-1,2.140685
44428,Taselisib,TE-8,1.60117
44429,Taselisib,CAPAN-1,2.972401
44430,Taselisib,OVCAR-3,2.41138
44431,Taselisib,PC-3,3.126696
44432,Taselisib,DU-145,4.326355
44433,Taselisib,HCT-116,1.867691
44434,Taselisib,HCT-15,1.041854
44435,Taselisib,HL-60,1.177336
44436,Taselisib,HT-29,0.171516
44437,Taselisib,K-562,4.774411
44438,Taselisib,NCI-H226,4.480474
44439,Taselisib,NCI-H23,5.122906
44440,Taselisib,NCI-H522,3.79219
44441,Taselisib,T47D,0.80411
44442,Taselisib,MCF7,1.254885
44443,Taselisib,786-0,2.797083
44444,Taselisib,A498,2.925075
44445,Taselisib,A549,0.894536
44446,Taselisib,ACHN,2.06514
44447,Taselisib,BT-549,2.611017
44448,Taselisib,CCRF-CEM,1.277914
44449,Taselisib,SK-MEL-2,5.028673
44450,Taselisib,SK-MEL-5,3.551931
44451,Taselisib,Hs-578-T,1.35822
44452,Taselisib,MOLT-4,2.240129
44453,Taselisib,SK-OV-3,0.707932
44454,Taselisib,MDA-MB-231,2.966106
44455,Taselisib,COLO-205,1.06397
44456,Taselisib,SW620,3.901711
44457,Taselisib,RPMI-8226,2.311873
44458,Taselisib,SR,1.423764
44459,Taselisib,NCI-H322M,0.114007
44460,Taselisib,IGROV-1,-2.920048
44461,Taselisib,OVCAR-5,1.133822
44462,Taselisib,EKVX,2.63513
44463,Taselisib,HCC2998,1.176382
44464,Taselisib,HOP-62,4.37296
44465,Taselisib,HOP-92,3.235022
44466,Taselisib,LOXIMVI,1.168487
44467,Taselisib,M14,3.460602
44468,Taselisib,UACC-62,1.648649
44469,Taselisib,UACC-257,3.948222
44470,Taselisib,RXF393,2.192081
44471,Taselisib,SN12C,3.517958
44472,Taselisib,TK10,2.685245
44473,Taselisib,U251,4.04101
44474,Taselisib,SF539,1.405353
44475,Taselisib,SF268,3.685859
44476,Taselisib,KM12,1.972524
44477,Taselisib,OVCAR-4,5.77393
44478,Taselisib,OVCAR-8,2.919014
44479,Taselisib,BxPC-3,1.777839
44480,Taselisib,BHT-101,2.624706
44481,Taselisib,Becker,1.576285
44482,Taselisib,BE-13,4.285425
44483,Taselisib,ARH-77,-1.500457
44484,Taselisib,AGS,-1.418949
44485,Taselisib,ABC-1,3.943611
44486,Taselisib,A2058,2.109896
44487,Taselisib,A375,2.579417
44488,Taselisib,A253,2.563337
44489,Taselisib,8305C,0.864169
44490,Taselisib,647-V,2.975022
44491,Taselisib,639-V,2.683493
44492,Taselisib,697,1.227971
44493,Taselisib,BT-20,-1.077405
44494,Taselisib,A2780,-2.588772
44495,Taselisib,COR-L105,1.259066
44496,Taselisib,COLO-824,1.782734
44497,Taselisib,COLO-792,1.339542
44498,Taselisib,COLO-680N,3.244321
44499,Taselisib,COLO-679,3.629488
44500,Taselisib,CHP-212,0.490584
44501,Taselisib,CFPAC-1,2.703907
44502,Taselisib,Ca-Ski,1.150585
44503,Taselisib,CAL-120,3.379493
44504,Taselisib,CAL-72,3.912631
44505,Taselisib,CAL-62,2.158741
44506,Taselisib,C32,4.016299
44507,Taselisib,Daudi,1.922963
44508,Taselisib,DB,3.424761
44509,Taselisib,Daoy,2.226446
44510,Taselisib,D-283MED,1.920515
44511,Taselisib,DBTRG-05MG,5.167529
44512,Taselisib,DEL,2.96922
44513,Taselisib,Detroit562,-1.113697
44514,Taselisib,DG-75,2.663013
44515,Taselisib,DK-MG,3.112735
44516,Taselisib,DOHH-2,0.067726
44517,Taselisib,DoTc2-4510,2.146126
44518,Taselisib,DU-4475,3.371343
44519,Taselisib,EB2,1.073552
44520,Taselisib,EB-3,3.287445
44521,Taselisib,ECC10,2.74794
44522,Taselisib,ECC12,4.209795
44523,Taselisib,EFM-19,0.855265
44524,Taselisib,EFO-27,2.931987
44525,Taselisib,EGI-1,4.745438
44526,Taselisib,EM-2,2.649881
44527,Taselisib,EoL-1-cell,1.813832
44528,Taselisib,ETK-1,1.419311
44529,Taselisib,EVSA-T,0.499757
44530,Taselisib,FADU,1.183979
44531,Taselisib,FTC-133,3.997374
44532,Taselisib,G-361,2.459361
44533,Taselisib,GAMG,1.479818
44534,Taselisib,GCIY,0.767676
44535,Taselisib,GDM-1,-2.026212
44536,Taselisib,GI-1,1.657893
44537,Taselisib,GI-ME-N,3.457759
44538,Taselisib,GMS-10,1.753292
44539,Taselisib,GOTO,4.258175
44540,Taselisib,GR-ST,0.640517
44541,Taselisib,GCT,2.470119
44542,Taselisib,ESS-1,0.43803
44543,Taselisib,H4,1.683666
44544,Taselisib,H9,2.638904
44545,Taselisib,HC-1,2.652141
44546,Taselisib,HCC1419,3.465068
44547,Taselisib,HCC1569,0.697997
44548,Taselisib,HCC1806,1.78295
44549,Taselisib,HCC70,1.317814
44550,Taselisib,HD-MY-Z,6.02208
44551,Taselisib,HEC-1,3.939375
44552,Taselisib,HEL,2.970182
44553,Taselisib,HGC-27,-1.718145
44554,Taselisib,HH,2.169473
44555,Taselisib,HLE,4.555574
44556,Taselisib,HMV-II,2.069663
44557,Taselisib,HOS,2.773171
44558,Taselisib,HSC-3,1.360279
44559,Taselisib,HSC-4,1.697964
44560,Taselisib,HT-1080,5.966765
44561,Taselisib,HT-1197,1.607007
44562,Taselisib,HT-1376,5.931318
44563,Taselisib,HT-144,2.029911
44564,Taselisib,HT-3,3.116861
44565,Taselisib,HuCCT1,2.147476
44566,Taselisib,HuH-7,3.677859
44567,Taselisib,HuO9,-0.663141
44568,Taselisib,HuTu-80,2.150118
44569,Taselisib,IGR-1,4.883719
44570,Taselisib,IMR-5,2.821788
44571,Taselisib,IST-MES1,2.972972
44572,Taselisib,JiyoyeP-2003,1.071611
44573,Taselisib,JVM-2,-0.948783
44574,Taselisib,JVM-3,0.819636
44575,Taselisib,KALS-1,2.425833
44576,Taselisib,KARPAS-45,0.956312
44577,Taselisib,KARPAS-422,0.695009
44578,Taselisib,KASUMI-1,-1.47757
44579,Taselisib,KATOIII,4.761028
44580,Taselisib,KE-37,0.560849
44581,Taselisib,KG-1,3.435908
44582,Taselisib,KINGS-1,2.217838
44583,Taselisib,KMOE-2,2.590916
44584,Taselisib,KMS-12-BM,1.506638
44585,Taselisib,HuP-T3,3.107181
44586,Taselisib,HuP-T4,4.047587
44587,Taselisib,HT55,-0.064456
44588,Taselisib,HT-115,2.428317
44589,Taselisib,H-EMC-SS,1.267754
44590,Taselisib,GP5d,-0.165438
44591,Taselisib,DMS-53,3.628302
44592,Taselisib,G-402,1.992449
44593,Taselisib,G-401,0.201592
44594,Taselisib,KY821,-0.804848
44595,Taselisib,KU812,3.130145
44596,Taselisib,KU-19-19,4.669996
44597,Taselisib,KS-1,1.789022
44598,Taselisib,KP-N-YN,2.05376
44599,Taselisib,KYSE-180,0.834773
44600,Taselisib,KYSE-270,1.145292
44601,Taselisib,KYSE-450,0.129144
44602,Taselisib,L-428,3.840331
44603,Taselisib,L-540,3.229762
44604,Taselisib,LAMA-84,2.848205
44605,Taselisib,LC4-1,3.452295
44606,Taselisib,LNCaP-Clone-FGC,0.083411
44607,Taselisib,LOUCY,-0.06398
44608,Taselisib,LoVo,1.11315
44609,Taselisib,LP-1,4.748677
44610,Taselisib,LS-123,1.76539
44611,Taselisib,LS-411N,1.928785
44612,Taselisib,LS-513,0.693687
44613,Taselisib,LU-99A,3.040304
44614,Taselisib,MDA-MB-361,-2.279718
44615,Taselisib,MDA-MB-453,-1.715943
44616,Taselisib,MDA-MB-468,2.39193
44617,Taselisib,MEL-JUSO,4.508252
44618,Taselisib,MEG-01,3.606473
44619,Taselisib,MES-SA,1.21185
44620,Taselisib,MFE-280,-0.203438
44621,Taselisib,MFE-296,3.567524
44622,Taselisib,MG-63,1.205617
44623,Taselisib,MHH-CALL-2,2.896345
44624,Taselisib,MHH-PREB-1,2.498764
44625,Taselisib,MKN1,0.020635
44626,Taselisib,MKN28,2.70581
44627,Taselisib,ML-2,-0.426157
44628,Taselisib,MLMA,-0.868937
44629,Taselisib,MN-60,2.911572
44630,Taselisib,MOLT-13,3.706987
44631,Taselisib,MOLT-16,0.801147
44632,Taselisib,Mo-T,3.973146
44633,Taselisib,MPP-89,2.850244
44634,Taselisib,MRK-nu-1,2.436589
44635,Taselisib,MSTO-211H,2.752565
44636,Taselisib,MV-4-11,1.194986
44637,Taselisib,NALM-6,-1.741351
44638,Taselisib,NAMALWA,-1.222629
44639,Taselisib,NB69,-0.482758
44640,Taselisib,NCI-H520,2.126606
44641,Taselisib,SNU-1,3.163927
44642,Taselisib,SNU-5,2.643005
44643,Taselisib,NH-12,1.751004
44644,Taselisib,NOMO-1,0.745135
44645,Taselisib,NUGC-3,1.344505
44646,Taselisib,NCI-H747,0.950343
44647,Taselisib,NCI-H716,1.109355
44648,Taselisib,NCI-H596,1.316045
44649,Taselisib,NCI-H441,3.907614
44650,Taselisib,NCI-N87,-1.06429
44651,Taselisib,NCI-H1793,3.285509
44652,Taselisib,NCI-H358,1.314291
44653,Taselisib,NCI-H1155,3.140697
44654,Taselisib,NCI-H28,3.139155
44655,Taselisib,NCI-H1581,3.930559
44656,Taselisib,NCI-H1666,0.883114
44657,Taselisib,NCI-H1755,1.686358
44658,Taselisib,NCI-H1993,1.660347
44659,Taselisib,NCI-H524,2.031265
44660,Taselisib,ONS-76,5.091152
44661,Taselisib,OPM-2,0.324051
44662,Taselisib,OS-RC-2,3.032202
44663,Taselisib,P12-ICHIKAWA,1.624779
44664,Taselisib,P30-OHK,0.823396
44665,Taselisib,PA-1,0.214755
44666,Taselisib,OCUB-M,-2.368287
44667,Taselisib,PF-382,0.930709
44668,Taselisib,Raji,3.722885
44669,Taselisib,RCM-1,2.48621
44670,Taselisib,RD,0.542573
44671,Taselisib,REH,0.387296
44672,Taselisib,RF-48,2.024547
44673,Taselisib,RKO,1.565267
44674,Taselisib,RPMI-6666,-0.801795
44675,Taselisib,RS4-11,1.277761
44676,Taselisib,RT-112,1.891054
44677,Taselisib,Saos-2,0.716752
44678,Taselisib,SAS,1.053069
44679,Taselisib,SCC-9,0.922024
44680,Taselisib,SH-4,4.923243
44681,Taselisib,SJRH30,-0.282393
44682,Taselisib,SK-CO-1,0.095966
44683,Taselisib,SK-HEP-1,5.030686
44684,Taselisib,SK-LMS-1,1.957941
44685,Taselisib,SK-LU-1,4.304006
44686,Taselisib,SKM-1,1.295768
44687,Taselisib,SK-MEL-24,2.616174
44688,Taselisib,SK-MES-1,2.433284
44689,Taselisib,SK-MG-1,1.93805
44690,Taselisib,SK-PN-DW,1.480252
44691,Taselisib,SK-UT-1,2.145442
44692,Taselisib,SNG-M,1.647121
44693,Taselisib,SNU-387,1.667577
44694,Taselisib,SNU-423,2.311436
44695,Taselisib,SNU-449,3.32228
44696,Taselisib,SNU-C2B,3.555882
44697,Taselisib,SUP-T1,1.114474
44698,Taselisib,SW13,2.335943
44699,Taselisib,SW1088,1.577951
44700,Taselisib,SW1116,3.919992
44701,Taselisib,SW1417,3.219553
44702,Taselisib,SW1463,3.00321
44703,Taselisib,SW1710,2.987288
44704,Taselisib,SW48,-0.618215
44705,Taselisib,SW626,3.723829
44706,Taselisib,SW684,2.111047
44707,Taselisib,SW837,3.477877
44708,Taselisib,SW872,2.440638
44709,Taselisib,SW948,-0.172424
44710,Taselisib,SW982,1.60137
44711,Taselisib,T84,0.999315
44712,Taselisib,TGBC11TKB,2.21314
44713,Taselisib,TUR,0.093116
44714,Taselisib,TYK-nu,3.472839
44715,Taselisib,U-2-OS,3.769529
44716,Taselisib,U-698-M,1.163808
44717,Taselisib,UMC-11,5.474187
44718,Taselisib,VM-CUB-1,2.652692
44719,Taselisib,VMRC-RCZ,6.496064
44720,Taselisib,WM-115,1.725744
44721,Taselisib,WSU-NHL,-3.719256
44722,Taselisib,YAPC,2.528939
44723,Taselisib,YH-13,0.323799
44724,Taselisib,ZR-75-30,2.513473
44725,Taselisib,RCC10RGB,3.497799
44726,Taselisib,KURAMOCHI,4.244104
44727,Taselisib,KM-H2,2.875376
44728,Taselisib,HuO-3N1,2.274263
44729,Taselisib,OE19,0.587146
44730,Taselisib,Ramos-2G6-4C10,3.098257
44731,Taselisib,RPMI-8866,-0.017011
44732,Taselisib,PSN1,3.240594
44733,Taselisib,OAW-42,1.719737
44734,Taselisib,OE33,1.459031
44735,Taselisib,CW-2,1.768921
44736,Taselisib,COLO-320-HSR,1.281931
44737,Taselisib,ATN-1,0.11485
44738,Taselisib,CESS,0.977403
44739,Taselisib,COLO-678,5.592212
44740,Taselisib,COLO-684,1.206433
44741,Taselisib,COLO-668,2.560828
44742,Taselisib,LN-405,2.447792
44743,Taselisib,TGBC24TKB,-0.25643
44744,Taselisib,BFTC-909,0.818291
44745,Taselisib,C2BBe1,1.572475
44746,Taselisib,AsPC-1,4.248398
44747,Taselisib,CA46,2.154553
44748,Taselisib,AU565,1.50308
44749,Taselisib,BALL-1,1.459008
44750,Taselisib,BL-41,2.870373
44751,Taselisib,BV-173,3.432041
44752,Taselisib,IA-LM,4.657665
44753,Taselisib,TGW,2.228091
44754,Taselisib,AN3-CA,-0.303364
44755,Taselisib,A204,2.810783
44756,Taselisib,NY,3.36437
44757,Taselisib,C3A,5.158711
44758,Taselisib,A427,3.877211
44759,Taselisib,CAL-85-1,0.900091
44760,Taselisib,CHL-1,2.210714
44761,Taselisib,NCI-H1651,3.518185
44762,Taselisib,RPMI-7951,1.181616
44763,Taselisib,SCC-4,0.645385
44764,Taselisib,SNU-C1,0.041827
44765,Taselisib,ST486,2.612138
44766,Taselisib,SCC-15,0.563781
44767,Taselisib,CAPAN-2,2.630386
44768,Taselisib,CAL-27,0.909321
44769,Taselisib,BC-1,1.304683
44770,Taselisib,A704,1.921413
44771,Taselisib,A101D,1.569251
44772,Taselisib,769-P,2.767655
44773,Taselisib,23132-87,-0.320857
44774,Taselisib,BFTC-905,0.872669
44775,Taselisib,CAL-51,0.72842
44776,Taselisib,SCC-3,3.292588
44777,Taselisib,GAK,2.524703
44778,Taselisib,AM-38,3.747058
44779,Taselisib,A4-Fuk,-1.659894
44780,Taselisib,A3-KAW,2.986711
44781,Taselisib,DOK,-2.774328
44782,Taselisib,CHP-134,2.71645
44783,Taselisib,NEC8,1.902742
44784,Taselisib,CAS-1,2.606528
44785,Taselisib,ALL-PO,1.25258
44786,Taselisib,OCI-AML2,2.634387
44787,Taselisib,MFM-223,0.569064
44788,Taselisib,CML-T1,3.404002
44789,Taselisib,CAL-54,0.606365
44790,Taselisib,EFO-21,3.200621
44791,Taselisib,LS-1034,2.310934
44792,Taselisib,22RV1,0.972964
44793,Taselisib,8505C,5.238681
44794,Taselisib,B-CPAP,4.422106
44795,Taselisib,BPH-1,-1.202055
44796,Taselisib,CAL-39,-2.388364
44797,Taselisib,CaR-1,0.687504
44798,Taselisib,HDLM-2,3.075517
44799,Taselisib,HO-1-N-1,0.308154
44800,Taselisib,HTC-C3,4.383765
44801,Taselisib,KLE,2.508555
44802,Taselisib,K5,0.137567
44803,Taselisib,L-363,0.579554
44804,Taselisib,MDA-MB-415,1.550675
44805,Taselisib,NCI-H250,0.443161
44806,Taselisib,NCI-H1975,0.412128
44807,Taselisib,MDA-MB-157,3.927351
44808,Taselisib,MKN45,1.291528
44809,Taselisib,NCI-H810,5.348393
44810,Taselisib,NOS-1,1.509439
44811,Taselisib,PANC-08-13,2.152719
44812,Taselisib,PANC-10-05,1.381066
44813,Taselisib,RL95-2,3.104825
44814,Taselisib,RO82-W-1,4.462785
44815,Taselisib,SiHa,4.561593
44816,Taselisib,SKG-IIIa,1.771526
44817,Taselisib,TE-9,1.675277
44818,Taselisib,TE-6,-1.228882
44819,Taselisib,TE-12,1.077315
44820,Taselisib,TC-YIK,2.485872
44821,Taselisib,BT-474,1.079199
44822,Taselisib,OAW-28,4.824094
44823,Taselisib,LCLC-97TM1,1.904338
44824,Taselisib,D-263MG,2.856772
44825,Taselisib,D-392MG,3.054877
44826,Taselisib,CAMA-1,2.125975
44827,Taselisib,M059J,2.650685
44828,Taselisib,HAL-01,-2.442784
44829,Taselisib,ES8,0.10975
44830,Taselisib,ES4,2.118043
44831,Taselisib,ES6,1.045266
44832,Taselisib,EW-7,-1.412012
44833,Taselisib,EW-3,0.02788
44834,Taselisib,EW-1,0.441683
44835,Taselisib,EW-18,0.70858
44836,Taselisib,EW-16,2.009262
44837,Taselisib,EW-13,2.346844
44838,Taselisib,EW-22,0.769896
44839,Taselisib,EW-24,0.201076
44840,Taselisib,NB10,1.582732
44841,Taselisib,NB7,4.14828
44842,Taselisib,NB13,2.234511
44843,Taselisib,NB14,3.009652
44844,Taselisib,RH-1,1.673219
44845,Taselisib,Jurkat,0.338395
44846,Taselisib,LS-180,0.952395
44847,Taselisib,BICR22,-0.552005
44848,Taselisib,BICR78,2.11608
44849,Taselisib,CCK-81,0.376945
44850,Taselisib,CL-40,3.828832
44851,Taselisib,EN,1.170045
